event_id,customer_id,ts,event_name,page,region,consent_measurement,consent_marketing
ev9211812975,348,2025-07-24 05:08:35.156965,add_to_cart,/cart,EU,True,True
ev9320441597,754,2025-06-28 21:37:35.156974,page_view,/,US,True,True
ev4858873298,218,2025-08-05 13:29:35.156984,page_view,/thank-you,EU,True,True
ev1141261038,508,2025-07-12 16:13:35.156995,begin_checkout,/cart,US,True,True
ev4147188393,82,2025-08-19 02:25:35.157005,page_view,/products,EU,True,True
ev3433015778,618,2025-07-21 13:00:35.157016,signup,/thank-you,CA,True,False
ev6205776597,763,2025-06-27 12:17:35.157026,page_view,/,EU,True,True
ev7525264720,431,2025-08-03 10:05:35.157034,page_view,/,CA,False,False
ev9819447429,746,2025-07-09 18:07:35.157040,add_to_cart,/checkout,US,True,False
ev3872717204,219,2025-07-16 14:24:35.157045,page_view,/,EU,True,True
ev4265796113,368,2025-07-24 09:50:35.157050,page_view,/thank-you,EU,True,False
ev1778049187,192,2025-06-23 20:04:35.157056,page_view,/checkout,BR,False,False
ev8496954918,656,2025-08-09 21:23:35.157063,page_view,/cart,US,True,True
ev5487943095,647,2025-07-17 12:10:35.157069,page_view,/thank-you,US,True,False
ev3098531221,406,2025-07-09 12:53:35.157074,begin_checkout,/thank-you,US,True,False
ev5524653846,618,2025-07-03 12:56:35.157084,page_view,/products,BR,True,False
ev5362849560,766,2025-07-12 15:29:35.157093,purchase,/checkout,UK,False,True
ev8356110897,126,2025-08-03 08:39:35.157103,page_view,/cart,US,True,True
ev3065988535,491,2025-08-03 00:03:35.157118,page_view,/,BR,False,False
ev5561939292,221,2025-07-25 12:02:35.157123,page_view,/,UK,True,True
ev5004230266,688,2025-08-01 22:39:35.157128,page_view,/cart,US,False,False
ev1903081475,730,2025-06-29 17:05:35.157134,page_view,/products,EU,True,True
ev2242183346,448,2025-06-28 13:52:35.157139,page_view,/cart,EU,True,True
ev3166818654,157,2025-07-11 23:24:35.157144,page_view,/,EU,False,False
ev4912454519,448,2025-08-12 13:43:35.157149,add_to_cart,/cart,EU,True,False
ev5999421063,681,2025-06-27 01:51:35.157155,page_view,/products,EU,False,False
ev7707349151,502,2025-08-03 15:42:35.157160,page_view,/,EU,True,False
ev9191012297,704,2025-06-26 21:42:35.157166,page_view,/products,EU,True,True
ev1823781772,672,2025-07-24 21:14:35.157171,begin_checkout,/,BR,False,True
ev9762308844,300,2025-06-25 05:54:35.157176,page_view,/cart,EU,False,True
ev4713611963,99,2025-08-19 06:55:35.157181,page_view,/products,US,False,True
ev8025863791,585,2025-08-02 06:24:35.157187,page_view,/checkout,EU,True,True
ev3989502775,573,2025-06-25 20:51:35.157192,add_to_cart,/,EU,True,False
ev7571646764,645,2025-08-16 20:43:35.157198,purchase,/cart,UK,True,True
ev7170013772,572,2025-08-08 07:55:35.157203,page_view,/,EU,True,False
ev1172966835,719,2025-07-11 13:06:35.157209,page_view,/products,BR,True,False
ev8844578828,800,2025-08-05 19:46:35.157214,purchase,/cart,US,True,True
ev1393824349,136,2025-07-08 15:41:35.157219,page_view,/cart,BR,False,True
ev5432530996,283,2025-08-02 04:34:35.157224,page_view,/products,EU,True,True
ev2955438218,721,2025-07-09 07:55:35.157230,page_view,/cart,CA,True,True
ev6325218218,551,2025-08-11 14:22:35.157235,add_to_cart,/,UK,False,True
ev2638490855,202,2025-07-05 04:48:35.157240,signup,/thank-you,EU,True,True
ev6482241751,297,2025-06-26 11:08:35.157246,page_view,/thank-you,EU,True,False
ev7929293618,529,2025-07-05 06:17:35.157251,add_to_cart,/products,US,False,True
ev6342811549,475,2025-06-27 14:16:35.157256,add_to_cart,/,EU,True,True
ev8538902810,304,2025-07-13 05:31:35.157262,add_to_cart,/,EU,True,False
ev4433253890,7,2025-08-01 23:22:35.157267,page_view,/cart,EU,True,False
ev7016498564,541,2025-07-30 07:33:35.157272,purchase,/thank-you,EU,True,True
ev5027289926,657,2025-07-21 07:25:35.157278,page_view,/checkout,EU,True,True
ev9239132960,583,2025-08-09 10:10:35.157283,page_view,/cart,BR,True,True
ev1854769031,152,2025-07-04 03:51:35.157288,add_to_cart,/,EU,False,False
ev8825870772,174,2025-07-20 04:34:35.157294,add_to_cart,/products,US,True,False
ev1120829199,391,2025-06-29 15:41:35.157299,add_to_cart,/cart,US,False,False
ev8699308513,683,2025-07-21 15:10:35.157304,page_view,/checkout,US,True,True
ev1767865479,130,2025-08-09 21:38:35.157310,add_to_cart,/checkout,EU,True,False
ev7273908632,689,2025-07-14 08:36:35.157315,page_view,/checkout,US,True,False
ev1914326909,756,2025-08-09 15:15:35.157320,page_view,/cart,CA,True,True
ev8023420295,430,2025-07-28 22:07:35.157325,add_to_cart,/cart,EU,True,True
ev3003133859,580,2025-07-29 07:42:35.157332,page_view,/products,EU,True,False
ev1632786182,214,2025-06-25 01:15:35.157341,page_view,/checkout,EU,True,True
ev8830527708,690,2025-07-22 09:45:35.157354,page_view,/,BR,True,False
ev6188655270,677,2025-06-30 06:23:35.157364,page_view,/checkout,EU,False,False
ev8626310135,607,2025-07-29 11:54:35.157369,signup,/thank-you,UK,False,False
ev8127899389,401,2025-06-30 11:53:35.157375,page_view,/cart,US,True,True
ev1848563537,719,2025-08-16 22:11:35.157380,page_view,/thank-you,EU,False,False
ev1866858461,186,2025-07-13 05:43:35.157386,signup,/thank-you,US,True,True
ev7433728272,525,2025-08-03 22:06:35.157391,page_view,/products,BR,True,False
ev8611422423,628,2025-07-20 19:38:35.157397,page_view,/,US,True,True
ev2622991552,67,2025-07-20 21:51:35.157407,add_to_cart,/,EU,True,True
ev8982207743,771,2025-06-26 01:21:35.157415,begin_checkout,/checkout,UK,False,False
ev1237167183,57,2025-06-29 23:36:35.157425,begin_checkout,/products,BR,True,False
ev7916906717,456,2025-07-13 23:50:35.157433,page_view,/,EU,True,True
ev6647962493,600,2025-08-14 09:57:35.157443,add_to_cart,/products,US,False,True
ev4465980935,566,2025-06-22 02:33:35.157453,page_view,/products,EU,True,True
ev4440373257,231,2025-08-11 14:02:35.157462,add_to_cart,/thank-you,EU,True,True
ev3768118969,492,2025-08-13 20:08:35.157482,purchase,/,EU,True,True
ev5280320481,573,2025-08-12 16:36:35.157492,add_to_cart,/,EU,True,True
ev5503101147,577,2025-07-10 04:02:35.157501,add_to_cart,/cart,EU,True,False
ev2485833527,349,2025-08-18 02:44:35.157510,add_to_cart,/cart,EU,True,True
ev1121597389,400,2025-08-13 00:19:35.157521,add_to_cart,/checkout,EU,False,False
ev5742070183,683,2025-06-29 13:56:35.157529,purchase,/,BR,False,True
ev2714540790,315,2025-07-14 23:01:35.157535,page_view,/products,EU,True,False
ev1884977004,272,2025-07-19 20:28:35.157541,page_view,/products,US,False,True
ev3270557313,66,2025-06-28 16:15:35.157551,signup,/cart,EU,True,False
ev2300189702,73,2025-07-07 14:04:35.157560,page_view,/cart,EU,True,True
ev8787189346,683,2025-08-15 19:27:35.157588,page_view,/checkout,US,False,False
ev3614911553,671,2025-07-30 20:55:35.157597,page_view,/thank-you,EU,True,True
ev6829368892,712,2025-07-07 00:05:35.157609,begin_checkout,/cart,EU,True,True
ev1087830081,241,2025-06-30 08:41:35.157615,add_to_cart,/thank-you,EU,True,True
ev6950899625,770,2025-06-26 12:39:35.157620,page_view,/checkout,UK,True,True
ev9588820311,318,2025-07-12 23:15:35.157630,page_view,/thank-you,EU,True,True
ev7795490984,224,2025-08-11 09:33:35.157640,page_view,/cart,UK,True,False
ev7874364646,621,2025-07-31 22:11:35.157649,add_to_cart,/,US,True,True
ev4760245377,9,2025-07-05 06:01:35.157659,page_view,/cart,EU,False,True
ev5296113778,201,2025-08-13 00:04:35.157668,begin_checkout,/products,EU,False,False
ev9113425252,185,2025-07-17 15:36:35.157678,add_to_cart,/cart,EU,True,False
ev3130372369,752,2025-08-01 15:01:35.157684,begin_checkout,/thank-you,EU,False,True
ev5549828362,177,2025-08-03 16:25:35.157689,page_view,/checkout,US,True,True
ev7562549193,23,2025-08-16 06:23:35.157694,page_view,/,EU,True,False
ev4037848391,311,2025-08-18 00:33:35.157700,page_view,/checkout,US,True,True
ev5247797326,609,2025-08-12 14:49:35.157705,page_view,/products,CA,True,False
ev1318511058,730,2025-08-09 06:58:35.157711,signup,/products,EU,False,True
ev7140103296,683,2025-06-25 23:44:35.157716,purchase,/thank-you,EU,True,True
ev2504608521,470,2025-08-01 21:09:35.157721,begin_checkout,/,EU,True,False
ev3329267476,499,2025-07-16 03:46:35.157727,page_view,/thank-you,EU,True,False
ev3024301924,551,2025-08-15 11:28:35.157732,page_view,/thank-you,EU,True,True
ev7463417118,156,2025-07-23 08:28:35.157738,page_view,/,EU,False,False
ev4594034853,283,2025-06-30 06:21:35.157743,page_view,/thank-you,EU,True,False
ev9944987708,84,2025-08-13 21:00:35.157748,page_view,/checkout,US,True,True
ev8194007011,228,2025-08-19 09:40:35.157753,page_view,/checkout,EU,False,False
ev9312420301,617,2025-06-23 20:41:35.157759,page_view,/checkout,EU,True,True
ev7184124383,558,2025-06-30 01:04:35.157764,begin_checkout,/cart,UK,True,True
ev3069959675,585,2025-06-28 15:26:35.157770,page_view,/thank-you,EU,True,True
ev3914089631,242,2025-06-24 22:42:35.157775,page_view,/checkout,EU,False,True
ev4272631817,625,2025-06-24 14:53:35.157781,page_view,/products,EU,False,False
ev2822373097,633,2025-06-27 06:55:35.157786,purchase,/cart,US,True,True
ev5200383265,782,2025-07-29 14:07:35.157793,begin_checkout,/,EU,True,False
ev8119637252,465,2025-07-06 12:08:35.157799,page_view,/cart,EU,True,False
ev5696673116,484,2025-08-01 04:53:35.157804,page_view,/checkout,UK,False,False
ev2496319521,134,2025-07-30 16:52:35.157809,page_view,/thank-you,EU,True,False
ev7594995940,758,2025-07-15 07:43:35.157818,purchase,/thank-you,BR,True,True
ev9686181036,671,2025-08-17 20:21:35.157827,add_to_cart,/products,BR,True,True
ev5270768304,789,2025-07-02 15:17:35.157839,page_view,/,US,False,True
ev2275121048,442,2025-07-18 21:09:35.157844,page_view,/thank-you,EU,True,True
ev7573927892,471,2025-08-07 14:55:35.157850,page_view,/checkout,EU,False,False
ev5851949181,404,2025-07-22 10:42:35.157855,page_view,/checkout,EU,True,True
ev8273562500,619,2025-08-03 18:27:35.157860,page_view,/thank-you,CA,True,False
ev6451086388,445,2025-08-15 11:02:35.157865,signup,/thank-you,US,True,True
ev8847434525,132,2025-08-04 11:30:35.157871,add_to_cart,/thank-you,EU,True,False
ev1129265058,87,2025-08-12 11:20:35.157876,page_view,/cart,BR,True,False
ev6854206027,799,2025-08-15 02:03:35.157881,add_to_cart,/cart,EU,False,False
ev6415280389,153,2025-06-23 08:18:35.157887,begin_checkout,/products,EU,True,False
ev8009204290,398,2025-06-23 17:42:35.157892,purchase,/,EU,False,True
ev2968400453,463,2025-06-30 00:32:35.157897,page_view,/thank-you,EU,True,True
ev6268769418,402,2025-07-30 06:01:35.157903,page_view,/cart,BR,True,True
ev3404395245,275,2025-07-31 15:26:35.157908,page_view,/cart,EU,True,False
ev7792628531,549,2025-08-14 17:49:35.157913,page_view,/thank-you,EU,True,False
ev1717296668,148,2025-07-22 00:56:35.157919,page_view,/thank-you,EU,True,True
ev2418498629,685,2025-07-24 03:06:35.157924,begin_checkout,/checkout,EU,True,True
ev9507235056,145,2025-08-03 14:36:35.157929,page_view,/thank-you,UK,False,True
ev7639171677,222,2025-08-12 14:51:35.157934,page_view,/,EU,True,True
ev3268804356,296,2025-07-30 03:23:35.157940,page_view,/thank-you,US,True,False
ev3810259331,602,2025-08-13 23:47:35.157945,purchase,/checkout,EU,True,True
ev4906123451,380,2025-07-31 22:42:35.157951,page_view,/cart,CA,False,True
ev3101029996,666,2025-08-02 18:47:35.157956,page_view,/thank-you,EU,False,True
ev2262348004,200,2025-07-19 19:42:35.157961,signup,/products,EU,True,True
ev9728982030,317,2025-07-20 21:04:35.157967,page_view,/,EU,True,True
ev2906014684,328,2025-06-24 05:57:35.157975,page_view,/cart,EU,True,True
ev7731967061,352,2025-08-19 03:34:35.157984,page_view,/,US,True,False
ev7463832312,795,2025-08-19 06:58:35.157995,page_view,/,EU,True,True
ev7620956576,706,2025-08-04 09:38:35.158000,page_view,/checkout,EU,True,True
ev3727036743,281,2025-06-28 08:14:35.158005,purchase,/cart,EU,True,True
ev3001390333,268,2025-08-03 10:20:35.158011,page_view,/cart,CA,True,False
ev6549457631,330,2025-07-03 09:24:35.158016,page_view,/,EU,True,True
ev9958749764,645,2025-07-25 09:37:35.158021,purchase,/cart,EU,True,True
ev4498298940,126,2025-08-16 18:22:35.158027,page_view,/checkout,BR,True,True
ev2966367383,713,2025-07-29 03:25:35.158032,page_view,/cart,EU,True,True
ev5573291296,116,2025-07-07 01:19:35.158037,page_view,/products,EU,True,True
ev2708645222,292,2025-07-23 17:16:35.158042,purchase,/,EU,False,True
ev4122911805,29,2025-06-24 08:30:35.158048,page_view,/,EU,True,True
ev7617340691,253,2025-07-09 22:54:35.158054,signup,/cart,US,True,True
ev3182204080,77,2025-07-04 14:11:35.158059,page_view,/checkout,EU,True,False
ev5034531354,150,2025-06-23 10:15:35.158065,page_view,/checkout,US,True,True
ev6791894399,38,2025-08-15 13:52:35.158070,begin_checkout,/,BR,True,True
ev2432899862,162,2025-07-13 03:04:35.158078,page_view,/checkout,EU,True,True
ev2300101771,793,2025-07-16 17:58:35.158088,page_view,/checkout,UK,False,False
ev9683702230,690,2025-07-04 01:00:35.158097,page_view,/,EU,True,True
ev8810267104,22,2025-08-17 16:05:35.158110,add_to_cart,/cart,EU,True,False
ev8963050071,224,2025-07-24 03:56:35.158116,page_view,/cart,EU,False,True
ev6151566153,796,2025-07-19 17:25:35.158122,page_view,/,EU,True,True
ev5539600791,216,2025-07-18 16:37:35.158131,page_view,/cart,US,True,True
ev1978736250,614,2025-08-01 15:48:35.158150,page_view,/thank-you,EU,True,False
ev3160786401,521,2025-06-23 13:36:35.158160,begin_checkout,/,UK,True,True
ev2011921737,487,2025-06-26 15:29:35.158171,page_view,/products,EU,True,True
ev5790485398,227,2025-08-15 15:50:35.158177,page_view,/cart,US,True,True
ev4921229618,627,2025-08-17 14:07:35.158182,page_view,/thank-you,EU,False,False
ev2553539260,227,2025-07-04 22:59:35.158188,begin_checkout,/thank-you,EU,True,True
ev1889586928,564,2025-08-07 05:44:35.158193,page_view,/,EU,False,True
ev6169125381,745,2025-07-28 17:43:35.158198,page_view,/cart,EU,False,False
ev2270206185,63,2025-07-05 21:14:35.158204,page_view,/thank-you,EU,True,True
ev1115853598,792,2025-08-12 00:55:35.158209,add_to_cart,/products,EU,True,True
ev3030037026,333,2025-07-09 16:34:35.158215,page_view,/checkout,EU,True,True
ev8226548995,611,2025-07-11 17:41:35.158220,add_to_cart,/checkout,EU,False,True
ev6918991882,70,2025-07-03 15:21:35.158226,page_view,/thank-you,US,False,True
ev5654541551,628,2025-07-19 12:56:35.158231,add_to_cart,/,EU,True,False
ev3028183257,254,2025-07-14 10:12:35.158236,add_to_cart,/cart,EU,True,False
ev5207915034,299,2025-07-05 02:56:35.158242,add_to_cart,/checkout,US,False,False
ev1089179584,269,2025-07-13 05:29:35.158247,signup,/products,EU,True,False
ev3927541812,280,2025-08-09 02:56:35.158253,page_view,/cart,US,True,True
ev5314577542,151,2025-07-19 07:11:35.158258,add_to_cart,/checkout,EU,True,True
ev1824960105,655,2025-07-17 11:07:35.158263,page_view,/,CA,True,False
ev6220300949,43,2025-07-12 08:24:35.158269,purchase,/cart,EU,True,True
ev4982752291,422,2025-07-24 20:42:35.158274,page_view,/cart,EU,True,False
ev1487193001,489,2025-06-24 16:52:35.158279,page_view,/,BR,True,False
ev2324550884,168,2025-06-25 10:30:35.158285,page_view,/thank-you,EU,True,True
ev5395162099,434,2025-08-10 23:55:35.158290,purchase,/products,CA,False,True
ev9073420365,261,2025-06-26 03:10:35.158296,begin_checkout,/checkout,US,True,True
ev1512049193,44,2025-07-05 23:33:35.158301,page_view,/cart,EU,True,True
ev6059739698,582,2025-07-29 01:20:35.158307,page_view,/thank-you,US,True,True
ev3559808931,353,2025-08-17 05:33:35.158320,purchase,/products,EU,True,True
ev4495346646,310,2025-07-14 00:17:35.158325,add_to_cart,/products,EU,True,True
ev9301373624,172,2025-06-26 01:25:35.158335,page_view,/,US,True,True
ev6667801329,648,2025-07-24 20:26:35.158345,page_view,/checkout,EU,False,True
ev3558449162,50,2025-07-03 08:07:35.158362,page_view,/checkout,US,True,False
ev5065929713,179,2025-07-18 23:52:35.158367,page_view,/,EU,True,True
ev9831814903,322,2025-08-07 17:23:35.158373,add_to_cart,/thank-you,EU,True,False
ev8806068633,2,2025-08-14 08:02:35.158378,page_view,/,EU,True,True
ev4831874265,10,2025-07-28 19:20:35.158383,page_view,/cart,UK,True,False
ev5767537271,115,2025-08-13 12:33:35.158389,page_view,/,UK,True,False
ev5125096829,734,2025-08-02 12:25:35.158394,add_to_cart,/checkout,UK,False,False
ev2355033213,86,2025-08-09 16:14:35.158399,page_view,/products,US,True,True
ev9709704463,793,2025-08-01 22:30:35.158405,page_view,/checkout,EU,True,False
ev3062328452,151,2025-07-28 09:31:35.158410,add_to_cart,/cart,EU,True,True
ev2972336953,529,2025-06-23 16:19:35.158415,add_to_cart,/checkout,BR,True,True
ev1993659167,783,2025-08-05 21:19:35.158421,page_view,/products,EU,True,False
ev9476171909,303,2025-08-15 13:17:35.158426,purchase,/,EU,True,True
ev9233247617,522,2025-06-28 09:08:35.158431,add_to_cart,/thank-you,EU,False,True
ev6733285452,70,2025-07-15 01:49:35.158437,page_view,/cart,US,True,True
ev5757754663,347,2025-06-23 01:39:35.158442,page_view,/cart,BR,True,False
ev6229376806,202,2025-07-05 20:22:35.158448,page_view,/products,EU,False,False
ev4333557410,115,2025-07-29 18:22:35.158453,page_view,/,UK,True,True
ev9008922830,431,2025-08-01 18:29:35.158458,page_view,/,CA,True,True
ev6016166726,648,2025-08-08 22:34:35.158464,page_view,/cart,EU,True,False
ev8702973724,721,2025-07-05 13:14:35.158469,page_view,/checkout,EU,False,True
ev7250777521,512,2025-07-02 09:07:35.158474,begin_checkout,/products,BR,True,False
ev7110567989,274,2025-06-23 22:23:35.158480,page_view,/thank-you,EU,True,True
ev7040012036,210,2025-08-05 15:39:35.158485,page_view,/checkout,EU,True,False
ev7983157340,201,2025-06-26 23:28:35.158491,page_view,/checkout,EU,True,True
ev8320452708,384,2025-07-12 15:37:35.158496,page_view,/checkout,EU,False,True
ev7148323395,271,2025-07-09 00:27:35.158501,page_view,/products,US,True,False
ev3886852014,679,2025-07-02 19:12:35.158506,signup,/checkout,EU,False,True
ev3368922682,204,2025-06-24 13:54:35.158512,add_to_cart,/thank-you,US,True,True
ev2763446808,770,2025-07-12 08:20:35.158518,page_view,/,EU,True,True
ev8703968334,744,2025-07-27 06:31:35.158523,begin_checkout,/products,UK,True,True
ev5372114331,761,2025-07-03 10:14:35.158528,page_view,/products,EU,True,True
ev1002945867,525,2025-07-03 22:11:35.158534,page_view,/cart,US,True,True
ev6391609207,469,2025-08-05 17:47:35.158539,add_to_cart,/cart,US,True,False
ev8772323963,645,2025-07-20 15:32:35.158544,page_view,/thank-you,BR,True,True
ev9267908926,424,2025-06-22 16:50:35.158550,page_view,/,US,True,True
ev9446999238,550,2025-07-07 18:34:35.158555,page_view,/cart,EU,True,True
ev8817998796,336,2025-08-07 12:20:35.158560,signup,/cart,UK,True,True
ev2590474336,782,2025-06-30 11:08:35.158566,add_to_cart,/,EU,True,True
ev5640963418,7,2025-07-06 15:03:35.158571,page_view,/,EU,True,True
ev7375628932,634,2025-07-09 05:40:35.158576,page_view,/checkout,EU,True,False
ev6789330895,237,2025-08-19 18:03:35.158582,signup,/cart,CA,True,True
ev4227305595,535,2025-07-03 02:23:35.158587,page_view,/,UK,True,False
ev1334826400,661,2025-07-08 11:30:35.158592,page_view,/cart,EU,False,True
ev9038884153,500,2025-07-09 09:35:35.158598,add_to_cart,/checkout,US,True,False
ev8002758247,289,2025-07-16 16:16:35.158606,add_to_cart,/,US,False,True
ev8794114302,136,2025-07-02 18:35:35.158615,page_view,/,EU,True,True
ev4469731326,526,2025-07-07 04:40:35.158625,page_view,/,BR,False,True
ev3232480859,462,2025-07-15 08:37:35.158642,page_view,/thank-you,EU,True,False
